-380002.0	0.5765547698123963
-704029.0	0.6885908445187612
-380002.0	0.5765547698123963
-555519.0	0.6881270218625173
-427289.0	0.6134753319735242
-428726.0	0.6579944133192296
-527703.0	0.6837067813671122
-393902.0	0.6003580735610006
-391694.0	0.5835453556076958
-484764.0	0.6835737163323116
-475116.0	0.678894149683099
-403260.0	0.6057158157346912
-542926.0	0.6849823237240605
-419718.0	0.6060674304888835
-446356.0	0.6699277566244283
-423722.0	0.6093183744287587
-457199.0	0.6739119380808979
-472739.0	0.6759275545667638
-473003.0	0.6765656542774356
-426571.0	0.6103224938746264
-396707.0	0.6009055463233665
-551061.0	0.6861318043284387
-467161.0	0.6740329295156129
-457141.0	0.6734298054745728
-453274.0	0.6700164015634706
-468329.0	0.674328866629739
-456755.0	0.6705131748417562
-482921.0	0.6835536475160452
-437870.0	0.663836929519174
-443981.0	0.667892133552491
-441519.0	0.6661854357766506
-435471.0	0.6631707491629324
-402743.0	0.6048976679669558
-482095.0	0.6813637330272663
-443981.0	0.667892133552491
-421005.0	0.6071061536028791
-401598.0	0.6026371422544345
-430337.0	0.6598729439320149
-480782.0	0.6809044041192488
-441312.0	0.6659169571420086
-480782.0	0.6809044041192488
-555519.0	0.6881270218625173
-426525.0	0.6100055088586295
-431990.0	0.6612361747597344
-435471.0	0.6631707491629324
-437870.0	0.663836929519174
-431644.0	0.6611815129835609
-381214.0	0.5792581923897834
-401486.0	0.6025664216468454
-401486.0	0.6025664216468454
-380117.0	0.5768894552168261
-550991.0	0.6860864111803024
-546956.0	0.6850120170617637
-380588.0	0.5778901647856604
-381116.0	0.5782554598863687
-546727.0	0.6850018556114698
-543155.0	0.6849924851743544
-387743.0	0.5810290188929007
-429714.0	0.6596507675796625
-431990.0	0.6612361747597344
-441312.0	0.6659169571420086
-455410.0	0.6702276268109562
-388857.0	0.5828621882911345
-546956.0	0.6850120170617637
-420329.0	0.6069881239095798
-387888.0	0.5817073109257546
-419764.0	0.6063844155048803
-550991.0	0.6860864111803024
-393902.0	0.6003580735610006
-385980.0	0.5800529001236011
-421005.0	0.6071061536028791
-387743.0	0.5810290188929007
-391694.0	0.5835453556076958
-402860.0	0.6049136079761933
-385720.0	0.5798219853766408
-388519.0	0.5826230680952337
-480938.0	0.681140375719672
-429269.0	0.6582731800303013
-391356.0	0.5833051286771285
-385980.0	0.5800529001236011
-384003.0	0.5797545477028614
-429341.0	0.6589358805117832
-428726.0	0.6579944133192296
-390514.0	0.5831050780811878
-394487.0	0.6006812829422168
-484764.0	0.6835737163323116
-456027.0	0.6702712267179982
-396348.0	0.6007231913510157
-429341.0	0.6589358805117832
-388416.0	0.5820725234177525
-395181.0	0.6006863141323008
-383714.0	0.5797170855861713
-383147.0	0.5793898838526079
-382918.0	0.5793843178692045
-467230.0	0.6740372123504442
-380689.0	0.5780736112242049
-388146.0	0.5820240429985686
-390514.0	0.5831050780811878
-482095.0	0.6813637330272663
-401598.0	0.6026371422544345
