123266.0	0.7705545162856354
111822.0	0.7787617151210386
113794.0	0.77817640746103
114617.0	0.7780185137551368
116596.0	0.7764719391584552
116301.0	0.7771694406750672
118387.0	0.7757761187831124
115052.0	0.777380720006061
114184.0	0.7780638844967377
121529.0	0.7723114133207111
115262.0	0.7772212767033101
121244.0	0.773178074887324
121271.0	0.7726446620022939
120369.0	0.774392126967549
120880.0	0.7737129570774326
121161.0	0.7732954791202497
115868.0	0.7772145937740448
119753.0	0.774550673402997
115052.0	0.777380720006061
117487.0	0.7763864426692392
120954.0	0.7734504394452311
117054.0	0.7764314306002966
121780.0	0.7719521964377396
117934.0	0.7758906474013485
123091.0	0.7708565966601376
117060.0	0.7763958893757076
122477.0	0.7715463050299499
121932.0	0.7718354715721215
120544.0	0.7740448835954229
120812.0	0.7739831518662111
118745.0	0.7755879369090937
119286.0	0.774882750667062
115868.0	0.7772145937740448
123038.0	0.7711669576611413
121697.0	0.7720694808632369
122787.0	0.7715244153204702
119747.0	0.7745860171532946
117561.0	0.7763220307643071
122248.0	0.7717782985075676
122955.0	0.7712828974405644
116301.0	0.7771694406750672
116596.0	0.7764719391584552
118745.0	0.7755879369090937
121697.0	0.7720694808632369
119558.0	0.7746880974879108
119398.0	0.7747786729467889
120369.0	0.774392126967549
119558.0	0.7746880974879108
122340.0	0.77154916065194
120460.0	0.774230840892751
122793.0	0.771489131965396
120954.0	0.7734504394452311
117925.0	0.7759674287197865
119203.0	0.7749562861499151
122955.0	0.7712828974405644
121345.0	0.7725053772868151
119192.0	0.7751002029966488
117774.0	0.7759818919857279
120816.0	0.7739019810194949
118819.0	0.7755238856556345
123109.0	0.770712903518152
119398.0	0.7747786729467889
123192.0	0.7705973198566987
121336.0	0.7725360678684677
121932.0	0.7718354715721215
119753.0	0.774550673402997
121345.0	0.7725053772868151
118980.0	0.7752502657629725
115262.0	0.7772212767033101
123100.0	0.7708260851394875
121276.0	0.7726240111878244
122793.0	0.771489131965396
122254.0	0.771742950435663
118906.0	0.7753144431338402
122331.0	0.7716627572662003
119117.0	0.7751507964187161
117580.0	0.776183438607266
117717.0	0.7760675309504675
121244.0	0.773178074887324
122326.0	0.7716833642072329
118902.0	0.7754057989505683
119111.0	0.7751863051497384
120816.0	0.7739019810194949
120530.0	0.7741192067126499
120452.0	0.7742747399002456
123109.0	0.770712903518152
120530.0	0.7741192067126499
117934.0	0.7758906474013485
118893.0	0.7754367308664907
118980.0	0.7752502657629725
117717.0	0.7760675309504675
117643.0	0.7761319011351042
120452.0	0.7742747399002456
123192.0	0.7705973198566987
118828.0	0.7754699763214359
117586.0	0.7761479428490113
123029.0	0.7711974691817914
119203.0	0.7749562861499151
117643.0	0.7761319011351042
119111.0	0.7751863051497384
